Employee_Index,Feature,SHAP_Value
318,cat__EducationField_Medical,0.038298509224976914
318,cat__EducationField_Other,0.036747019613731745
318,cat__EducationField_Technical Degree,-0.04836686705986395
318,cat__Gender_Female,-0.10353054700746302
318,cat__Gender_Male,-0.07768344627375996
318,cat__JobRole_Healthcare Representative,0.08687837331878755
318,cat__JobRole_Human Resources,-0.028627925959618654
318,cat__JobRole_Laboratory Technician,-0.15464954809754938
318,cat__JobRole_Manager,0.010080844261613726
318,cat__JobRole_Manufacturing Director,0.030272618440872312
318,cat__JobRole_Research Director,0.0886294798370615
318,cat__JobRole_Research Scientist,-0.0892555541066535
318,cat__JobRole_Sales Executive,-0.00748076520478381
318,cat__JobRole_Sales Representative,-0.049393590178243844
318,cat__MaritalStatus_Divorced,0.07308414262170526
318,cat__MaritalStatus_Married,0.04342000355879333
318,cat__MaritalStatus_Single,0.3176817076412849
318,cat__OverTime_No,0.1658734375047163
318,cat__OverTime_Yes,0.1309319865128591
319,num__Age,0.11216516631825937
319,num__DailyRate,0.09248379935075143
319,num__DistanceFromHome,-0.06708115920097998
319,num__Education,-0.019879490334138286
319,num__EnvironmentSatisfaction,-0.13303394881491157
319,num__HourlyRate,0.011677821109710372
319,num__JobInvolvement,0.20893473669817364
319,num__JobLevel,0.0038827682285792965
319,num__JobSatisfaction,0.13670526964021057
319,num__MonthlyIncome,0.07724647478247246
319,num__MonthlyRate,0.032160533003533665
319,num__NumCompaniesWorked,-0.32327172100270785
319,num__PercentSalaryHike,0.3216668019822937
319,num__PerformanceRating,-0.08551512245455604
319,num__RelationshipSatisfaction,-0.07469181022059676
319,num__StockOptionLevel,0.154808288860989
319,num__TotalWorkingYears,-0.12010880845071968
319,num__TrainingTimesLastYear,0.12876051431636035
319,num__WorkLifeBalance,-0.02957085691070778
319,num__YearsAtCompany,-0.12659564368720203
319,num__YearsInCurrentRole,0.965372735396553
319,num__YearsSinceLastPromotion,0.7916197801877902
319,num__YearsWithCurrManager,-0.17250398372275183
319,num__Income_Experience_Ratio,-0.13461540051445223
319,num__Promotion_Delay_Ratio,0.2821930646291698
319,num__Engagement_Score,-0.08912662880390862
319,num__OverTime_Flag,0.6862045621453251
319,num__Frequent_Travel_Flag,-0.17382585026790623
319,num__Long_Distance_Flag,0.04456518964732389
319,num__Workload_Stress_Score,0.0667942242607093
319,num__Workload_Stress_Flag,0.04812858224245156
319,num__Current_Role_Tenure_Ratio,-0.6458595007666542
319,num__Manager_Tenure_Ratio,-0.09287138839701771
319,cat__BusinessTravel_Non-Travel,0.05767047674858875
319,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
319,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
319,cat__Department_Human Resources,0.013052029307907177
319,cat__Department_Research & Development,0.11023586321338263
319,cat__Department_Sales,0.23933864969745916
319,cat__EducationField_Human Resources,-0.013289992108288178
319,cat__EducationField_Life Sciences,0.10000264444481792
319,cat__EducationField_Marketing,0.0035311571366908076
319,cat__EducationField_Medical,0.038298509224976914
319,cat__EducationField_Other,0.036747019613731745
319,cat__EducationField_Technical Degree,0.39133192439344466
319,cat__Gender_Female,-0.10353054700746302
319,cat__Gender_Male,-0.07768344627375996
319,cat__JobRole_Healthcare Representative,0.08687837331878755
319,cat__JobRole_Human Resources,-0.028627925959618654
319,cat__JobRole_Laboratory Technician,-0.15464954809754938
319,cat__JobRole_Manager,0.010080844261613726
319,cat__JobRole_Manufacturing Director,0.030272618440872312
319,cat__JobRole_Research Director,0.0886294798370615
319,cat__JobRole_Research Scientist,0.02093648800032613
319,cat__JobRole_Sales Executive,0.022442295614351432
319,cat__JobRole_Sales Representative,-0.049393590178243844
319,cat__MaritalStatus_Divorced,0.07308414262170526
319,cat__MaritalStatus_Married,-0.04171725832119359
319,cat__MaritalStatus_Single,-0.14949727418413408
319,cat__OverTime_No,0.1658734375047163
319,cat__OverTime_Yes,0.1309319865128591
320,num__Age,0.2282781749292939
320,num__DailyRate,-0.3370277533465402
320,num__DistanceFromHome,-0.23548574296913055
320,num__Education,0.0037865695874549103
320,num__EnvironmentSatisfaction,-0.3749138557511144
320,num__HourlyRate,-0.012208631160151764
320,num__JobInvolvement,-0.0734095020831421
320,num__JobLevel,0.0038827682285792965
320,num__JobSatisfaction,-0.04556842321340352
320,num__MonthlyIncome,0.13576712255351492
320,num__MonthlyRate,-0.03003922039435642
320,num__NumCompaniesWorked,-0.32327172100270785
320,num__PercentSalaryHike,0.3216668019822937
320,num__PerformanceRating,-0.08551512245455604
320,num__RelationshipSatisfaction,0.10174553675719085
320,num__StockOptionLevel,0.154808288860989
320,num__TotalWorkingYears,0.404957020842044
320,num__TrainingTimesLastYear,0.004952327473706148
320,num__WorkLifeBalance,-0.02957085691070778
320,num__YearsAtCompany,0.03997757169069538
320,num__YearsInCurrentRole,-0.05618571475852954
320,num__YearsSinceLastPromotion,-0.21043057448029864
320,num__YearsWithCurrManager,0.0204534924771943
320,num__Income_Experience_Ratio,0.1059426942372238
320,num__Promotion_Delay_Ratio,-0.1443645528690591
320,num__Engagement_Score,-0.08912662880390862
320,num__OverTime_Flag,0.6862045621453251
320,num__Frequent_Travel_Flag,-0.17382585026790623
320,num__Long_Distance_Flag,0.04456518964732389
320,num__Workload_Stress_Score,0.0667942242607093
320,num__Workload_Stress_Flag,0.04812858224245156
320,num__Current_Role_Tenure_Ratio,-0.28315150538791767
320,num__Manager_Tenure_Ratio,-0.10917101699853823
320,cat__BusinessTravel_Non-Travel,0.05767047674858875
320,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
320,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
320,cat__Department_Human Resources,0.013052029307907177
320,cat__Department_Research & Development,0.11023586321338263
320,cat__Department_Sales,0.23933864969745916
320,cat__EducationField_Human Resources,-0.013289992108288178
320,cat__EducationField_Life Sciences,-0.1702747729736089
320,cat__EducationField_Marketing,0.0035311571366908076
320,cat__EducationField_Medical,0.038298509224976914
320,cat__EducationField_Other,0.036747019613731745
320,cat__EducationField_Technical Degree,-0.04836686705986395
320,cat__Gender_Female,0.08819268819154256
320,cat__Gender_Male,0.06617478756653626
320,cat__JobRole_Healthcare Representative,0.08687837331878755
320,cat__JobRole_Human Resources,-0.028627925959618654
320,cat__JobRole_Laboratory Technician,-0.15464954809754938
320,cat__JobRole_Manager,0.010080844261613726
320,cat__JobRole_Manufacturing Director,0.030272618440872312
320,cat__JobRole_Research Director,0.0886294798370615
320,cat__JobRole_Research Scientist,0.02093648800032613
320,cat__JobRole_Sales Executive,0.022442295614351432
320,cat__JobRole_Sales Representative,-0.049393590178243844
320,cat__MaritalStatus_Divorced,0.07308414262170526
320,cat__MaritalStatus_Married,0.04342000355879333
320,cat__MaritalStatus_Single,0.3176817076412849
320,cat__OverTime_No,0.1658734375047163
320,cat__OverTime_Yes,0.1309319865128591
321,num__Age,0.1353877680404663
321,num__DailyRate,0.036413216425756456
321,num__DistanceFromHome,-0.09514858982900508
321,num__Education,0.0037865695874549103
321,num__EnvironmentSatisfaction,-0.3749138557511144
321,num__HourlyRate,-0.009554580907944862
321,num__JobInvolvement,-0.0734095020831421
321,num__JobLevel,0.0038827682285792965
321,num__JobSatisfaction,-0.2278421160670176
321,num__MonthlyIncome,-0.10369936812559087
321,num__MonthlyRate,-0.023938625450109746
321,num__NumCompaniesWorked,0.30241548093801707
321,num__PercentSalaryHike,0.2512801932334329
321,num__PerformanceRating,-0.08551512245455604
321,num__RelationshipSatisfaction,-0.07469181022059676
321,num__StockOptionLevel,-0.528169456113962
321,num__TotalWorkingYears,-0.12010880845071968
321,num__TrainingTimesLastYear,0.004952327473706148
321,num__WorkLifeBalance,-0.02957085691070778
321,num__YearsAtCompany,-0.0016657321537789727
321,num__YearsInCurrentRole,0.32689870404962645
321,num__YearsSinceLastPromotion,-0.11933508769229056
321,num__YearsWithCurrManager,-0.09532099324277338
321,num__Income_Experience_Ratio,-0.027760422530324395
321,num__Promotion_Delay_Ratio,-0.07650311372161359
321,num__Engagement_Score,-0.7747160811416688
321,num__OverTime_Flag,-0.25380168736881903
321,num__Frequent_Travel_Flag,-0.17382585026790623
321,num__Long_Distance_Flag,0.04456518964732389
321,num__Workload_Stress_Score,-0.41030737760150043
321,num__Workload_Stress_Flag,0.04812858224245156
321,num__Current_Role_Tenure_Ratio,-0.6798633753334109
321,num__Manager_Tenure_Ratio,-0.25179276726184346
321,cat__BusinessTravel_Non-Travel,0.05767047674858875
321,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
321,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
321,cat__Department_Human Resources,0.013052029307907177
321,cat__Department_Research & Development,0.11023586321338263
321,cat__Department_Sales,0.23933864969745916
321,cat__EducationField_Human Resources,-0.013289992108288178
321,cat__EducationField_Life Sciences,0.10000264444481792
321,cat__EducationField_Marketing,-0.023631590068623094
321,cat__EducationField_Medical,0.038298509224976914
321,cat__EducationField_Other,0.036747019613731745
321,cat__EducationField_Technical Degree,-0.04836686705986395
321,cat__Gender_Female,0.08819268819154256
321,cat__Gender_Male,0.06617478756653626
321,cat__JobRole_Healthcare Representative,0.08687837331878755
321,cat__JobRole_Human Resources,-0.028627925959618654
321,cat__JobRole_Laboratory Technician,-0.15464954809754938
321,cat__JobRole_Manager,0.010080844261613726
321,cat__JobRole_Manufacturing Director,0.030272618440872312
321,cat__JobRole_Research Director,0.0886294798370615
321,cat__JobRole_Research Scientist,0.02093648800032613
321,cat__JobRole_Sales Executive,0.022442295614351432
321,cat__JobRole_Sales Representative,-0.049393590178243844
321,cat__MaritalStatus_Divorced,-0.3568225786824433
321,cat__MaritalStatus_Married,0.04342000355879333
321,cat__MaritalStatus_Single,-0.14949727418413408
321,cat__OverTime_No,-0.061350449488045765
321,cat__OverTime_Yes,-0.04842689912119446
322,num__Age,0.11216516631825937
322,num__DailyRate,-0.141597274996315
322,num__DistanceFromHome,-0.23548574296913055
322,num__Education,0.02745262950904811
322,num__EnvironmentSatisfaction,0.350725865057494
322,num__HourlyRate,-0.012208631160151764
322,num__JobInvolvement,-0.3557537408644579
322,num__JobLevel,0.0038827682285792965
322,num__JobSatisfaction,-0.2278421160670176
322,num__MonthlyIncome,0.09074523753499292
322,num__MonthlyRate,-0.012982585923724607
322,num__NumCompaniesWorked,0.928102682878742
322,num__PercentSalaryHike,-0.030266241762010142
322,num__PerformanceRating,-0.08551512245455604
322,num__RelationshipSatisfaction,-0.015879361228000887
322,num__StockOptionLevel,0.154808288860989
322,num__TotalWorkingYears,0.0767908775340667
322,num__TrainingTimesLastYear,0.37637688800166874
322,num__WorkLifeBalance,0.12606523209301734
322,num__YearsAtCompany,-0.0016657321537789727
322,num__YearsInCurrentRole,0.32689870404962645
322,num__YearsSinceLastPromotion,-0.21043057448029864
322,num__YearsWithCurrManager,-0.09532099324277338
322,num__Income_Experience_Ratio,-0.0790620382491535
322,num__Promotion_Delay_Ratio,-0.1443645528690591
322,num__Engagement_Score,-0.08912662880390862
322,num__OverTime_Flag,-0.25380168736881903
322,num__Frequent_Travel_Flag,-0.17382585026790623
322,num__Long_Distance_Flag,0.04456518964732389
322,num__Workload_Stress_Score,-0.41030737760150043
322,num__Workload_Stress_Flag,0.04812858224245156
322,num__Current_Role_Tenure_Ratio,-0.6798633753334109
322,num__Manager_Tenure_Ratio,-0.25179276726184346
322,cat__BusinessTravel_Non-Travel,0.05767047674858875
322,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
322,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
322,cat__Department_Human Resources,0.013052029307907177
322,cat__Department_Research & Development,-0.062007673057527725
322,cat__Department_Sales,-0.10257370701319678
322,cat__EducationField_Human Resources,-0.013289992108288178
322,cat__EducationField_Life Sciences,0.10000264444481792
322,cat__EducationField_Marketing,0.0035311571366908076
322,cat__EducationField_Medical,-0.08138433210307594
322,cat__EducationField_Other,0.036747019613731745
322,cat__EducationField_Technical Degree,-0.04836686705986395
322,cat__Gender_Female,-0.10353054700746302
322,cat__Gender_Male,-0.07768344627375996
322,cat__JobRole_Healthcare Representative,0.08687837331878755
322,cat__JobRole_Human Resources,-0.028627925959618654
322,cat__JobRole_Laboratory Technician,-0.15464954809754938
322,cat__JobRole_Manager,0.010080844261613726
322,cat__JobRole_Manufacturing Director,0.030272618440872312
322,cat__JobRole_Research Director,0.0886294798370615
322,cat__JobRole_Research Scientist,-0.0892555541066535
322,cat__JobRole_Sales Executive,-0.00748076520478381
322,cat__JobRole_Sales Representative,-0.049393590178243844
322,cat__MaritalStatus_Divorced,0.07308414262170526
322,cat__MaritalStatus_Married,0.04342000355879333
322,cat__MaritalStatus_Single,0.3176817076412849
322,cat__OverTime_No,-0.061350449488045765
322,cat__OverTime_Yes,-0.04842689912119446
323,num__Age,0.20505557320708703
323,num__DailyRate,-0.21726534321548296
323,num__DistanceFromHome,-0.23548574296913055
323,num__Education,0.02745262950904811
323,num__EnvironmentSatisfaction,0.350725865057494
323,num__HourlyRate,-0.0387491336822208
323,num__JobInvolvement,0.49127897547948945
323,num__JobLevel,-0.38439405462935017
323,num__JobSatisfaction,-0.2278421160670176
323,num__MonthlyIncome,0.2148870383399643
323,num__MonthlyRate,0.03252316700074559
323,num__NumCompaniesWorked,0.5109778815849254
323,num__PercentSalaryHike,0.18089358448457218
323,num__PerformanceRating,-0.08551512245455604
323,num__RelationshipSatisfaction,-0.07469181022059676
323,num__StockOptionLevel,0.154808288860989
323,num__TotalWorkingYears,0.404957020842044
323,num__TrainingTimesLastYear,-0.11885585936894803
323,num__WorkLifeBalance,0.12606523209301734
323,num__YearsAtCompany,0.08162087553516972
323,num__YearsInCurrentRole,-0.3115753272973002
323,num__YearsSinceLastPromotion,-0.02823960090428247
323,num__YearsWithCurrManager,0.09763648295717274
323,num__Income_Experience_Ratio,-0.0030779516922485547
323,num__Promotion_Delay_Ratio,0.12708120372072296
323,num__Engagement_Score,0.25366809736497126
323,num__OverTime_Flag,0.6862045621453251
323,num__Frequent_Travel_Flag,-0.17382585026790623
323,num__Long_Distance_Flag,0.04456518964732389
323,num__Workload_Stress_Score,0.0667942242607093
323,num__Workload_Stress_Flag,0.04812858224245156
323,num__Current_Role_Tenure_Ratio,0.03421799056847666
323,num__Manager_Tenure_Ratio,0.0049263832121059
323,cat__BusinessTravel_Non-Travel,0.05767047674858875
323,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
323,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
323,cat__Department_Human Resources,0.013052029307907177
323,cat__Department_Research & Development,-0.062007673057527725
323,cat__Department_Sales,-0.10257370701319678
323,cat__EducationField_Human Resources,-0.013289992108288178
323,cat__EducationField_Life Sciences,0.10000264444481792
323,cat__EducationField_Marketing,0.0035311571366908076
323,cat__EducationField_Medical,-0.08138433210307594
323,cat__EducationField_Other,0.036747019613731745
323,cat__EducationField_Technical Degree,-0.04836686705986395
323,cat__Gender_Female,0.08819268819154256
323,cat__Gender_Male,0.06617478756653626
323,cat__JobRole_Healthcare Representative,0.08687837331878755
323,cat__JobRole_Human Resources,-0.028627925959618654
323,cat__JobRole_Laboratory Technician,-0.15464954809754938
323,cat__JobRole_Manager,0.010080844261613726
323,cat__JobRole_Manufacturing Director,0.030272618440872312
323,cat__JobRole_Research Director,0.0886294798370615
323,cat__JobRole_Research Scientist,-0.0892555541066535
323,cat__JobRole_Sales Executive,-0.00748076520478381
323,cat__JobRole_Sales Representative,-0.049393590178243844
323,cat__MaritalStatus_Divorced,0.07308414262170526
323,cat__MaritalStatus_Married,-0.04171725832119359
323,cat__MaritalStatus_Single,-0.14949727418413408
323,cat__OverTime_No,0.1658734375047163
323,cat__OverTime_Yes,0.1309319865128591
324,num__Age,0.1586103697626732
324,num__DailyRate,-0.28150154501305
324,num__DistanceFromHome,0.494267453359522
324,num__Education,-0.019879490334138286
324,num__EnvironmentSatisfaction,-0.3749138557511144
324,num__HourlyRate,0.014331871361917279
324,num__JobInvolvement,-0.0734095020831421
324,num__JobLevel,0.0038827682285792965
324,num__JobSatisfaction,-0.2278421160670176
324,num__MonthlyIncome,0.03456541567479215
324,num__MonthlyRate,-0.00856358579840758
324,num__NumCompaniesWorked,-0.32327172100270785
324,num__PercentSalaryHike,0.18089358448457218
324,num__PerformanceRating,-0.08551512245455604
324,num__RelationshipSatisfaction,-0.07469181022059676
324,num__StockOptionLevel,-0.3005102077889783
324,num__TotalWorkingYears,0.011157648872471237
324,num__TrainingTimesLastYear,0.12876051431636035
324,num__WorkLifeBalance,-0.02957085691070778
324,num__YearsAtCompany,-0.0641306879204905
324,num__YearsInCurrentRole,0.4545935103190118
324,num__YearsSinceLastPromotion,-0.11933508769229056
324,num__YearsWithCurrManager,-0.17250398372275183
324,num__Income_Experience_Ratio,-0.06506059703577995
324,num__Promotion_Delay_Ratio,-0.0950107789436442
324,num__Engagement_Score,-0.7747160811416688
324,num__OverTime_Flag,-0.25380168736881903
324,num__Frequent_Travel_Flag,-0.17382585026790623
324,num__Long_Distance_Flag,-0.0758812688589569
324,num__Workload_Stress_Score,0.0667942242607093
324,num__Workload_Stress_Flag,0.04812858224245156
324,num__Current_Role_Tenure_Ratio,-0.3985585948266067
324,num__Manager_Tenure_Ratio,-0.2128959262809421
324,cat__BusinessTravel_Non-Travel,0.05767047674858875
324,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
324,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
324,cat__Department_Human Resources,0.013052029307907177
324,cat__Department_Research & Development,-0.062007673057527725
324,cat__Department_Sales,-0.10257370701319678
324,cat__EducationField_Human Resources,-0.013289992108288178
324,cat__EducationField_Life Sciences,0.10000264444481792
324,cat__EducationField_Marketing,0.0035311571366908076
324,cat__EducationField_Medical,-0.08138433210307594
324,cat__EducationField_Other,0.036747019613731745
324,cat__EducationField_Technical Degree,-0.04836686705986395
324,cat__Gender_Female,-0.10353054700746302
324,cat__Gender_Male,-0.07768344627375996
324,cat__JobRole_Healthcare Representative,0.08687837331878755
324,cat__JobRole_Human Resources,-0.028627925959618654
324,cat__JobRole_Laboratory Technician,-0.15464954809754938
324,cat__JobRole_Manager,0.010080844261613726
324,cat__JobRole_Manufacturing Director,0.030272618440872312
324,cat__JobRole_Research Director,0.0886294798370615
324,cat__JobRole_Research Scientist,-0.0892555541066535
324,cat__JobRole_Sales Executive,-0.00748076520478381
324,cat__JobRole_Sales Representative,-0.049393590178243844
324,cat__MaritalStatus_Divorced,0.07308414262170526
324,cat__MaritalStatus_Married,-0.04171725832119359
324,cat__MaritalStatus_Single,-0.14949727418413408
324,cat__OverTime_No,-0.061350449488045765
324,cat__OverTime_Yes,-0.04842689912119446
325,num__Age,0.1353877680404663
325,num__DailyRate,-0.02183486486525775
325,num__DistanceFromHome,-0.09514858982900508
325,num__Education,-0.019879490334138286
325,num__EnvironmentSatisfaction,-0.13303394881491157
325,num__HourlyRate,0.05679667539722774
325,num__JobInvolvement,0.20893473669817364
325,num__JobLevel,0.39215959108650883
325,num__JobSatisfaction,-0.04556842321340352
325,num__MonthlyIncome,-0.21262580051009122
325,num__MonthlyRate,-0.0018243699210177757
325,num__NumCompaniesWorked,-0.32327172100270785
325,num__PercentSalaryHike,-0.5933591117528962
325,num__PerformanceRating,0.32169974637666326
325,num__RelationshipSatisfaction,0.10174553675719085
325,num__StockOptionLevel,-0.07285095946399466
325,num__TotalWorkingYears,0.0767908775340667
325,num__TrainingTimesLastYear,0.12876051431636035
325,num__WorkLifeBalance,-0.02957085691070778
325,num__YearsAtCompany,-0.0641306879204905
325,num__YearsInCurrentRole,0.5822883165883972
325,num__YearsSinceLastPromotion,0.5183333198237661
325,num__YearsWithCurrManager,-0.17250398372275183
325,num__Income_Experience_Ratio,0.14894886620151268
325,num__Promotion_Delay_Ratio,0.25046563853426024
325,num__Engagement_Score,0.25366809736497126
325,num__OverTime_Flag,-0.25380168736881903
325,num__Frequent_Travel_Flag,0.6162916509498495
325,num__Long_Distance_Flag,0.04456518964732389
325,num__Workload_Stress_Score,0.0667942242607093
325,num__Workload_Stress_Flag,0.04812858224245156
325,num__Current_Role_Tenure_Ratio,-0.5716692289846401
325,num__Manager_Tenure_Ratio,-0.2128959262809421
325,cat__BusinessTravel_Non-Travel,0.05767047674858875
325,cat__BusinessTravel_Travel_Frequently,0.08820995021719169
325,cat__BusinessTravel_Travel_Rarely,-0.33108159176338686
325,cat__Department_Human Resources,0.013052029307907177
325,cat__Department_Research & Development,-0.062007673057527725
325,cat__Department_Sales,-0.10257370701319678
325,cat__EducationField_Human Resources,-0.013289992108288178
325,cat__EducationField_Life Sciences,-0.1702747729736089
325,cat__EducationField_Marketing,0.0035311571366908076
325,cat__EducationField_Medical,0.038298509224976914
325,cat__EducationField_Other,0.036747019613731745
325,cat__EducationField_Technical Degree,-0.04836686705986395
325,cat__Gender_Female,-0.10353054700746302
325,cat__Gender_Male,-0.07768344627375996
325,cat__JobRole_Healthcare Representative,0.08687837331878755
325,cat__JobRole_Human Resources,-0.028627925959618654
325,cat__JobRole_Laboratory Technician,-0.15464954809754938
325,cat__JobRole_Manager,0.010080844261613726
325,cat__JobRole_Manufacturing Director,-0.2724535659678508
325,cat__JobRole_Research Director,0.0886294798370615
325,cat__JobRole_Research Scientist,0.02093648800032613
325,cat__JobRole_Sales Executive,-0.00748076520478381
325,cat__JobRole_Sales Representative,-0.049393590178243844
325,cat__MaritalStatus_Divorced,0.07308414262170526
325,cat__MaritalStatus_Married,-0.04171725832119359
325,cat__MaritalStatus_Single,-0.14949727418413408
325,cat__OverTime_No,-0.061350449488045765
325,cat__OverTime_Yes,-0.04842689912119446
326,num__Age,-0.05039304573718899
326,num__DailyRate,0.04675633366434776
326,num__DistanceFromHome,-0.09514858982900508
326,num__Education,-0.019879490334138286
326,num__EnvironmentSatisfaction,-0.13303394881491157
326,num__HourlyRate,0.04087237388398631
326,num__JobInvolvement,0.20893473669817364
326,num__JobLevel,1.1687132368023676
326,num__JobSatisfaction,-0.2278421160670176
326,num__MonthlyIncome,-1.018572161612888
326,num__MonthlyRate,0.020983062098320005
326,num__NumCompaniesWorked,-0.32327172100270785
326,num__PercentSalaryHike,0.04012036698685063
326,num__PerformanceRating,-0.08551512245455604
326,num__RelationshipSatisfaction,0.10174553675719085
326,num__StockOptionLevel,-0.07285095946399466
326,num__TotalWorkingYears,-0.6451746377434833
326,num__TrainingTimesLastYear,0.12876051431636035
326,num__WorkLifeBalance,-0.02957085691070778
326,num__YearsAtCompany,-0.2931688590650995
326,num__YearsInCurrentRole,0.5822883165883972
326,num__YearsSinceLastPromotion,0.9738107537638064
326,num__YearsWithCurrManager,0.05904498771718353
326,num__Income_Experience_Ratio,0.18958969870776568
326,num__Promotion_Delay_Ratio,0.1764349776461379
326,num__Engagement_Score,0.08227073428053114
326,num__OverTime_Flag,-0.25380168736881903
326,num__Frequent_Travel_Flag,0.6162916509498495
326,num__Long_Distance_Flag,0.04456518964732389
326,num__Workload_Stress_Score,0.0667942242607093
326,num__Workload_Stress_Flag,0.04812858224245156
326,num__Current_Role_Tenure_Ratio,0.20732862472650995
326,num__Manager_Tenure_Ratio,0.25386616548987495
326,cat__BusinessTravel_Non-Travel,0.05767047674858875
326,cat__BusinessTravel_Travel_Frequently,0.08820995021719169
326,cat__BusinessTravel_Travel_Rarely,-0.33108159176338686
326,cat__Department_Human Resources,0.013052029307907177
326,cat__Department_Research & Development,-0.062007673057527725
326,cat__Department_Sales,-0.10257370701319678
326,cat__EducationField_Human Resources,-0.013289992108288178
326,cat__EducationField_Life Sciences,0.10000264444481792
326,cat__EducationField_Marketing,0.0035311571366908076
326,cat__EducationField_Medical,-0.08138433210307594
326,cat__EducationField_Other,0.036747019613731745
326,cat__EducationField_Technical Degree,-0.04836686705986395
326,cat__Gender_Female,0.08819268819154256
326,cat__Gender_Male,0.06617478756653626
326,cat__JobRole_Healthcare Representative,0.08687837331878755
326,cat__JobRole_Human Resources,-0.028627925959618654
326,cat__JobRole_Laboratory Technician,-0.15464954809754938
326,cat__JobRole_Manager,-0.3259472977921772
326,cat__JobRole_Manufacturing Director,0.030272618440872312
326,cat__JobRole_Research Director,0.0886294798370615
326,cat__JobRole_Research Scientist,0.02093648800032613
326,cat__JobRole_Sales Executive,-0.00748076520478381
326,cat__JobRole_Sales Representative,-0.049393590178243844
326,cat__MaritalStatus_Divorced,0.07308414262170526
326,cat__MaritalStatus_Married,-0.04171725832119359
326,cat__MaritalStatus_Single,-0.14949727418413408
326,cat__OverTime_No,-0.061350449488045765
326,cat__OverTime_Yes,-0.04842689912119446
327,num__Age,-0.05039304573718899
327,num__DailyRate,-0.21998721617300704
327,num__DistanceFromHome,-0.2074183123411055
327,num__Education,-0.019879490334138286
327,num__EnvironmentSatisfaction,-0.3749138557511144
327,num__HourlyRate,0.07537502716267606
327,num__JobInvolvement,-0.0734095020831421
327,num__JobLevel,0.0038827682285792965
327,num__JobSatisfaction,-0.04556842321340352
327,num__MonthlyIncome,0.07646619947885855
327,num__MonthlyRate,0.010190689243242903
327,num__NumCompaniesWorked,0.30241548093801707
327,num__PercentSalaryHike,-0.17103945925973169
327,num__PerformanceRating,-0.08551512245455604
327,num__RelationshipSatisfaction,0.10174553675719085
327,num__StockOptionLevel,0.154808288860989
327,num__TotalWorkingYears,-0.05447557978912423
327,num__TrainingTimesLastYear,0.004952327473706148
327,num__WorkLifeBalance,0.12606523209301734
327,num__YearsAtCompany,0.12326417937964408
327,num__YearsInCurrentRole,-0.5669649398360709
327,num__YearsSinceLastPromotion,-0.21043057448029864
327,num__YearsWithCurrManager,0.1748194734371512
327,num__Income_Experience_Ratio,-0.1155887138849767
327,num__Promotion_Delay_Ratio,-0.1443645528690591
327,num__Engagement_Score,0.08227073428053114
327,num__OverTime_Flag,0.6862045621453251
327,num__Frequent_Travel_Flag,-0.17382585026790623
327,num__Long_Distance_Flag,0.04456518964732389
327,num__Workload_Stress_Score,0.0667942242607093
327,num__Workload_Stress_Flag,0.04812858224245156
327,num__Current_Role_Tenure_Ratio,0.9863264784376599
327,num__Manager_Tenure_Ratio,0.34721858384403836
327,cat__BusinessTravel_Non-Travel,0.05767047674858875
327,cat__BusinessTravel_Travel_Frequently,-0.02487972954843868
327,cat__BusinessTravel_Travel_Rarely,0.14874680209659413
327,cat__Department_Human Resources,0.013052029307907177
327,cat__Department_Research & Development,0.11023586321338263
327,cat__Department_Sales,0.23933864969745916
327,cat__EducationField_Human Resources,-0.013289992108288178
327,cat__EducationField_Life Sciences,0.10000264444481792
327,cat__EducationField_Marketing,0.0035311571366908076
327,cat__EducationField_Medical,-0.08138433210307594
327,cat__EducationField_Other,0.036747019613731745
327,cat__EducationField_Technical Degree,-0.04836686705986395
327,cat__Gender_Female,-0.10353054700746302
327,cat__Gender_Male,-0.07768344627375996
327,cat__JobRole_Healthcare Representative,0.08687837331878755
327,cat__JobRole_Human Resources,-0.028627925959618654
327,cat__JobRole_Laboratory Technician,-0.15464954809754938
327,cat__JobRole_Manager,0.010080844261613726
327,cat__JobRole_Manufacturing Director,0.030272618440872312
327,cat__JobRole_Research Director,0.0886294798370615
327,cat__JobRole_Research Scientist,0.02093648800032613
327,cat__JobRole_Sales Executive,0.022442295614351432
327,cat__JobRole_Sales Representative,-0.049393590178243844
327,cat__MaritalStatus_Divorced,0.07308414262170526
327,cat__MaritalStatus_Married,-0.04171725832119359
327,cat__MaritalStatus_Single,-0.14949727418413408
327,cat__OverTime_No,0.1658734375047163
327,cat__OverTime_Yes,0.1309319865128591
328,num__Age,0.08894256459605246
328,num__DailyRate,0.1360337666711359
328,num__DistanceFromHome,-0.010946297944929788
328,num__Education,0.0037865695874549103
328,num__EnvironmentSatisfaction,0.10884595812129123
